City,ISS-ID,lat,lon,latcity,loncity,nlat,nlon,MODEL,date,hour,alt,sunazt,sunelv,shu,lens,ap,ISO,Coments,NASA,CoordFLAG,URL,small,large,Thumbnail,coordimage
New Zealand/Aotearoa,ISS027-E-17353,-39.2,176.0,-38.206078,175.5762929,-39.2,176.7,NIKON D3S S/N: 2007934,20110426,165612,189.0,91.0,-23.0,1/15,200.0 mm,2.8,12800,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS027&roll=E&frame=17353,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS027/ISS027-E-17353.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS027/ISS027-E-17353.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS027/ISS027-E-17353.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=-39.2&lon=176.7
New Zealand/Aotearoa,ISS035-E-8194,-43.1,174.0,-38.206078,175.5762929,-43.1,174.3,NIKON D3S S/N: 2008336,20130323,084651,226.0,246.0,-25.0,1/30,400.0 mm,2.8,51200,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS035&roll=E&frame=8194,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS035/ISS035-E-8194.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS035/ISS035-E-8194.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS035/ISS035-E-8194.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=-43.1&lon=174.3
NEWCASTLE,ISS037-E-20983,-33.0,151.0,54.978252,-1.61778,-29.8,153.0,NIKON D3S S/N: 2007945,20131025,132801,228.0,181.0,-48.0,1/8,50.0 mm,1.4,6400,0.0,1.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS037&roll=E&frame=20983,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS037/ISS037-E-20983.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS037/ISS037-E-20983.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS037/ISS037-E-20983.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=-29.8&lon=153.0
NEWCASTLE,ISS037-E-20987,-33.0,151.0,54.978252,-1.61778,-29.8,153.1,NIKON D3S S/N: 2007945,20131025,132803,228.0,181.0,-48.0,1/8,50.0 mm,1.4,6400,0.0,1.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS037&roll=E&frame=20987,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS037/ISS037-E-20987.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS037/ISS037-E-20987.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS037/ISS037-E-20987.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=-29.8&lon=153.1
ราชอาณาจักรไทย,ISS030-E-242443,15.5,102.0,13.779505,100.557874,15.5,102.9,NIKON D3S S/N: 2008336,20120421,171712,213.0,5.0,-62.0,1/20,50.0 mm,1.4,6400,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=242443,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-242443.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-242443.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-242443.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=15.5&lon=102.9
"Fenix, Texas",ISS031-E-84480,30.5,-111.0,28.6769135,-100.5725445,30.5,-111.0,NIKON D3S S/N: 2007944,20120602,053846,209.0,332.0,-32.0,1/40,85.0 mm,1.4,6400,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS031&roll=E&frame=84480,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS031/ISS031-E-84480.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS031/ISS031-E-84480.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS031/ISS031-E-84480.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=30.5&lon=-111.0
Hawai,ISS030-E-222989,21.3,-157.0,19.8967662,-155.5827818,21.3,-157.5,NIKON D3S S/N: 2053892,20120404,073800,213.0,297.0,-39.0,1/80,85.0 mm,1.4,6400,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=222989,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-222989.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-222989.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-222989.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=21.3&lon=-157.5
Brisbane,ISS036-E-36588,-27.9,153.0,-27.4710107,153.0234489,-27.9,153.3,NIKON D3S S/N: 2007945,20130822,143743,227.0,143.0,-70.0,1/13,50.0 mm,1.8,16127,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS036&roll=E&frame=36588,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS036/ISS036-E-36588.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS036/ISS036-E-36588.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS036/ISS036-E-36588.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=-27.9&lon=153.3
Camberra,ISS030-E-280528,-37.1,150.0,-35.2819998,149.1286843,-37.1,150.9,NIKON D3 S/N: 2054926,20120304,123919,216.0,210.0,-42.0,1/30,400.0 mm,2.8,6400,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=280528,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-280528.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-280528.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-280528.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=-37.1&lon=150.9
Sydney,ISS035-E-9251,-31.0,151.0,-33.8674869,151.2069902,-31.0,151.6,NIKON D3S S/N: 2008336,20130324,110758,225.0,243.0,-40.0,1/30,400.0 mm,2.8,51200,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS035&roll=E&frame=9251,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS035/ISS035-E-9251.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS035/ISS035-E-9251.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS035/ISS035-E-9251.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=-31.0&lon=151.6
Melburne,ISS030-E-166514,-37.8,146.0,-37.814107,144.96328,-37.8,146.6,NIKON D3S S/N: 2053892,20120320,133436,216.0,199.0,-51.0,1/4,85.0 mm,1.6,3200,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=166514,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-166514.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-166514.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-166514.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=-37.8&lon=146.6
Red Hills,ISS033-E-22746,41.0,145.0,38.662155,-115.9253221,41.0,145.6,NIKON D3S S/N: 2053892,20121117,183521,222.0,91.0,-29.0,1/10,400.0 mm,2.8,8000,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS033&roll=E&frame=22746,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS033/ISS033-E-22746.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS033/ISS033-E-22746.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS033/ISS033-E-22746.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=41.0&lon=145.6
Melburne,ISS030-E-250193,-40.5,145.0,-37.814107,144.96328,-40.5,145.2,NIKON D3S S/N: 2007934,20120423,171846,213.0,112.0,-42.0,1/40,400.0 mm,2.8,6400,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=250193,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-250193.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-250193.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-250193.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=-40.5&lon=145.2
Taití,ISS030-E-183775,-16.5,-14.0,-17.6509195,-149.4260421,-16.5,-149.2,NIKON D3S S/N: 2053892,20120328,074747,215.0,252.0,-55.0,1/4,85.0 mm,1.6,3200,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=183775,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-183775.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-183775.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-183775.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=-16.5&lon=-149.2
Melburne,ISS036-E-32769,-37.9,145.0,-37.814107,144.96328,-37.9,145.8,NIKON D3S S/N: 2007945,20130815,184239,227.0,94.0,-28.0,1/10,50.0 mm,1.6,12800,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS036&roll=E&frame=32769,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS036/ISS036-E-32769.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS036/ISS036-E-32769.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS036/ISS036-E-32769.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=-37.9&lon=145.8
日本 (Japan),ISS034-E-35437,43.9,143.0,36.204824,138.252924,43.9,143.0,NIKON D3S S/N: 2007931,20130126,152642,222.0,25.0,-63.0,1/8,180.0 mm,2.8,8000,0.0,0.0,0.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS034&roll=E&frame=35437,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS034/ISS034-E-35437.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS034/ISS034-E-35437.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS034/ISS034-E-35437.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=43.9&lon=143.0
Sendai,ISS033-E-14336,37.6,144.0,38.268215,140.8693558,37.6,144.0,NIKON D3S S/N: 2053892,20121019,125525,217.0,324.0,-58.0,1/15,400.0 mm,2.8,8000,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS033&roll=E&frame=14336,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS033/ISS033-E-14336.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS033/ISS033-E-14336.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS033/ISS033-E-14336.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=37.6&lon=144.0
日本 (Japan),ISS033-E-22445,39.2,142.0,36.204824,138.252924,39.2,142.6,NIKON D3S S/N: 2008336,20121117,183434,222.0,90.0,-31.0,1/10,70.0 mm,2.8,8000,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS033&roll=E&frame=22445,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS033/ISS033-E-22445.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS033/ISS033-E-22445.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS033/ISS033-E-22445.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=39.2&lon=142.6
日本 (Japan),ISS030-E-270590,37.5,142.0,36.204824,138.252924,37.5,142.4,NIKON D3S S/N: 2008336,20120417,143940,212.0,3.0,-42.0,1/80,85.0 mm,1.4,6400,0.0,0.0,3.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=270590,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-270590.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-270590.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-270590.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=37.5&lon=142.4
Australia,ISS036-E-13558,-20.7,145.0,-25.274398,133.775136,-20.7,145.3,NIKON D3S S/N: 2008336,20130630,114238,226.0,282.0,-53.0,1/30,400.0 mm,2.8,51200,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS036&roll=E&frame=13558,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS036/ISS036-E-13558.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS036/ISS036-E-13558.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS036/ISS036-E-13558.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=-20.7&lon=145.3
日本 (Japan),ISS030-E-280638,42.3,140.0,36.204824,138.252924,42.3,140.0,NIKON D3S S/N: 2053892,20120209,172612,209.0,62.0,-47.0,1/125,85.0 mm,1.4,3200,0.0,0.0,0.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=280638,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-280638.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-280638.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-280638.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=42.3&lon=140.0
Osaka,ISS030-E-208956,36.9,141.0,34.6937378,135.5021651,36.9,141.9,NIKON D3S S/N: 2007934,20120406,120131,212.0,312.0,-34.0,1/30,400.0 mm,2.8,6400,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=208956,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-208956.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-208956.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-208956.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=36.9&lon=141.9
Adelaide Australia,ISS035-E-9197,-40.1,139.0,-34.9286212,138.5999594,-40.1,139.3,NIKON D3S S/N: 2008336,20130324,110420,226.0,248.0,-26.0,1/30,400.0 mm,2.8,51200,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS035&roll=E&frame=9197,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS035/ISS035-E-9197.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS035/ISS035-E-9197.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS035/ISS035-E-9197.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=-40.1&lon=139.3
日本,ISS033-E-21462,33.9,139.0,36.204824,138.252924,33.9,139.5,NIKON D3S S/N: 2053892,20121114,192538,223.0,98.0,-23.0,1/30,400.0 mm,2.8,8000,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS033&roll=E&frame=21462,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS033/ISS033-E-21462.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS033/ISS033-E-21462.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS033/ISS033-E-21462.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=33.9&lon=139.5
日本,ISS023-E-31424,33.1,139.0,36.204824,138.252924,33.1,139.4,NIKON D3S S/N: 2007934,20100503,162844,189.0,33.0,-35.0,1/250,200.0 mm,2.8,12800,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS023&roll=E&frame=31424,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS023/ISS023-E-31424.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS023/ISS023-E-31424.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS023/ISS023-E-31424.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=33.1&lon=139.4
日本,ISS030-E-273421,39.1,137.0,36.204824,138.252924,39.1,137.0,NIKON D3S S/N: 2053892,20120205,193602,212.0,89.0,-27.0,1/50,24.0 mm,1.4,3200,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=273421,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-273421.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-273421.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-273421.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=39.1&lon=137.0
日本,ISS036-E-30781,35.2,138.0,36.204824,138.252924,35.2,138.3,NIKON D3S S/N: 2007945,20130809,165138,223.0,34.0,-32.0,1/10,50.0 mm,1.6,12800,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS036&roll=E&frame=30781,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS036/ISS036-E-30781.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS036/ISS036-E-30781.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS036/ISS036-E-30781.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=35.2&lon=138.3
日本,ISS033-E-22734,35.7,137.0,36.204824,138.252924,35.7,137.4,NIKON D3S S/N: 2053892,20121117,183307,222.0,89.0,-36.0,1/13,400.0 mm,2.8,8000,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS033&roll=E&frame=22734,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS033/ISS033-E-22734.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS033/ISS033-E-22734.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS033/ISS033-E-22734.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=35.7&lon=137.4
